SALE_PRC,LAND_SQFOOT,OCEAN_DIST,WATER_DIST,CENTER_DIST,HIGHWAY_DIST,HOUSE_AGE
287500,7500,28238.4,522.7,28982.1,963.9,36
81500,8025,35229.3,3323.6,30764.5,5949.8,59
215000,13680,30734.7,0,29474.6,1457.7,21
212000,7500,28097.2,706.9,29116.3,1108.6,61
575000,8712,26031.1,1188.9,28959.2,3107.6,16
139000,8250,34982.3,3055.4,30993.2,5692,67
215000,8827,31118.6,183.4,29894.1,1825.9,31
150000,7918,36420.1,4491.3,31553.2,7127.6,36
475000,9800,26443.9,1469.5,29309.6,2779.1,15
127000,9010,31109.7,425.3,30144,1808.3,63
237000,7500,30602.6,574.5,30053.4,1300.6,26
462000,19600,26938.8,1509.9,29525.6,2223.1,56
4.00E+05,12497,25998.3,1728.9,29502.9,3108.2,36
170000,10875,33881.7,1973.2,31034.1,4574,67
350000,13635,26000.9,1788.8,29564.3,3107.6,43
107000,7875,36370.2,4446.4,31890,7062.2,69
229000,8480,39211.4,6454.4,33132.1,9902.7,36
275000,7671,32251.9,489.1,30615.1,2944.2,21
680000,19317,26259.4,1820.6,29636.6,2913,21
160000,10875,33950,2070.1,31187.9,4641.7,62
172000,7875,36369.3,4462.3,32035.6,7060.1,36
1.00E+05,7875,37574.8,5671.3,32578.2,8265.2,61
174000,9375,33864.9,2085.1,31452,4553.6,36
160000,8512,38332.8,5954.3,33103.8,9020.5,68
187500,7553,37559.4,5689.7,32807.6,8247,65
210000,7950,33685.1,1940.1,31471.6,4373,56
115000,7875,36299,4451.9,32354.9,6986.4,39
164000,7600,34809.2,3001.3,31836.1,5496.9,31
163000,11438,34640.3,2851.5,31812.1,5327.5,66
130000,4200,35408.1,3659,32305,6090.9,8
174000,7575,39596.8,5681.9,34100.5,10287.2,67
350000,8775,25597.5,113.2,27821.1,3570.7,26
365000,15000,25442.7,354.3,28101.1,3676.4,16
295000,7500,25442.5,451.1,28200.6,3676.4,33
299900,7500,24883.2,372.8,28246.1,4234.4,67
360000,6750,25602.8,552.3,28270.6,3568,36
340000,5550,22922.6,487.8,28266,6289.6,76
370000,5850,24018.5,428.6,28308.7,5197.1,76
240000,4750,23425.9,576.4,28356.1,5787.1,77
419000,4958,23226.4,613.9,28371.3,5985.5,72
395000,4816,23127.1,614.8,28375.5,6037.6,16
479000,6750,25441.7,722.7,28480,3774.7,21
393000,7250,24664.4,587.8,28483.8,4556.9,36
450000,7673,23634.2,705.7,28526.2,5581.3,26
440000,8505,25243.7,817.5,28621.2,3974.3,21
355000,9261,25170.1,801.4,28621,4025.3,36
699000,6200,24865.6,733.5,28619.6,4345,21
419000,5500,23082.6,927.9,28691.2,6090.3,21
575000,6750,23228.8,927.1,28684.4,5994.9,11
270000,6750,23282.5,1109.3,28875.6,5938.2,70
350000,10125,22618.1,1155.6,28929.3,6584.3,67
535000,6950,25406.1,1172.6,28951.8,3822.4,21
525000,10425,25256.3,1139.8,28951,3948.5,21
405000,8340,24177.4,1075.6,28958.7,5042.1,16
680000,13600,22927.1,1261.2,29034.7,6253.6,69
490000,6850,22938.6,1471.1,29247.6,6303.1,18
425000,6120,22439.5,1633.4,29391.7,6761.5,21
419000,6750,23886,1640,29517.1,5371.7,61
450000,6881,23792.3,1653.9,29523.2,5468.9,21
399000,6000,22452.4,1926.6,29692.8,6758,50
890000,6750,23983.5,1769.9,29650,5257.4,11
405000,10125,23126.8,1936.1,29698.3,6108.8,61
360000,9375,27530.8,1689,29910.7,1700.7,56
298000,9375,27385.5,1732.8,29902.4,1848,56
315300,9375,27385.5,1732.8,29902.4,1848,56
485000,13880,24962,1938.8,29824.7,4232.3,68
136000,9498,28300.6,1664.5,30199.9,866.4,72
375000,6350,22553.5,2176.9,29952.2,6708.4,50
630000,12600,26251.3,2221.4,30030.3,2982.6,28
590600,10880,23309,2224.3,30031.9,5897.3,49
385000,7500,25937.5,2337.3,30086.7,3299.6,26
299000,9225,27685.2,1982.2,30265,1546.7,71
376000,9225,27387.5,2062,30242.3,1850.7,41
385000,9225,26851.7,2212.2,30210.4,2379.8,33
6.00E+05,9600,25244.7,2329,30178.5,3993.4,48
710000,13379,23137.3,2464.3,30244.3,6078.6,74
3.00E+05,9225,26709.9,2385.7,30340.1,2527.2,77
650000,11574,22456.9,2525.6,30299.7,6767.9,41
605000,12160,24626.1,2424.3,30320.8,4593.3,76
390000,6400,22759.5,2639.9,30423,6505.3,86
410000,7500,27278.1,2485,30646.6,1942.1,26
367000,9600,26096.2,2741.1,30525.3,3146.2,79
775000,12800,24782.8,2620.7,30515.9,4441.7,21
395000,9225,26867.2,2661.2,30679.1,2373.9,47
515000,9600,22913,2844,30618.5,6328.7,61
422500,9783,26364.8,2820.4,30674.2,2881,51
99000,5205,29071.8,2188.4,31057.2,191.5,78
415000,12900,25513.2,3053.2,30866.1,3705.1,48
630000,12900,25513.2,3053.2,30866.1,3705.1,48
290000,7500,27535,2838,31103,1692.1,76
492000,12900,22727.1,3185.4,30967.6,6501.8,66
1040000,9675,22339,3239.2,31006.8,6912.9,16
548500,16125,24047.6,3146.9,31029.4,5157.1,26
145500,8000,28509.6,2827.3,31498.9,691.7,79
340000,11440,25276,3353.7,31215,3971.2,55
637500,15000,26637.4,3328.4,31313.8,2538.9,63
305000,8475,26984.1,3281.9,31381.1,2205.3,61
555000,10725,23937.8,3374.3,31254.7,5308.2,44
202000,7050,28302.8,2974.3,31576.7,856.8,26
635000,10725,22169.2,3613.7,31371.3,7080.7,26
560000,9225,26626.7,3447.6,31414.2,2614.3,15
582000,15187,25162.8,3498.3,31372.5,4047.8,37
1215000,14300,22657.5,3702.1,31485.1,6563.9,11
489000,8625,26996.5,3536.1,31640.2,2204,16
540000,8625,25967.1,3820.5,31598.1,3241.9,16
460000,8625,24866.8,3699.8,31593,4354.8,67
919000,12558,22300.1,3575.3,31734.5,6903.7,16
3.00E+05,5750,24102.8,3866.8,31750.3,5131.2,49
540000,7650,26053.8,4099.2,31919.5,3140.3,17
555000,7650,26053.8,4099.2,31919.5,3140.3,17
130000,7000,28150.1,3563.3,32118,1054.1,46
590000,10730,24844.5,4018.7,31911.9,4334.1,77
79900,6000,27333.8,3892,32125.9,1868.6,77
94000,6000,27333.8,3892,32125.9,1868.6,77
373000,5100,25936.3,4251.5,32037.5,3265.1,26
572500,8625,23987.7,4190.7,32073.1,5203.2,46
1250000,11500,23885.5,4194.8,32076.1,5273.1,11
405000,7650,26008.2,4391.2,32215.3,3162.7,16
630000,11500,24001.2,4374.8,32258.3,5148.9,68
692500,11500,23462.9,4054.4,32285.4,5682.1,55
278000,8625,24724.8,4470.8,32366.1,4445.5,46
340000,8100,26649.1,4474.3,32520.9,2491.1,50
735000,11500,23197.3,3769.7,32428.2,5937.1,37
540100,11838,23747.4,4001.8,32721,5367.2,46
145000,7302,28275.6,4321.5,33003,845.8,69
505000,8625,23416.2,3743,32735.9,5731.5,51
725000,11838,23087.5,3499.9,32755.5,6039.3,59
152000,6480,27912.3,4442.5,32970.4,1216.5,16
125000,5132,27333.1,4634.1,32924.7,1815.9,70
180000,6540,27778.6,4635.4,33122,1338.4,31
215000,5400,27208.7,4816.8,33078.4,1915.5,16
269000,5400,27208.7,4816.8,33078.4,1915.5,16
506100,5750,22520.2,2948.7,32984.1,6636.3,23
399900,8100,26526,5252.7,33308.8,2557.1,26
756000,10350,23309.6,3357.1,33258,5775.2,16
80000,6480,28048,4889.6,33517.6,1039.7,69
492500,5750,22155.3,2479.8,33331.1,6975.8,11
305000,9209,26355.6,5392.7,33403.7,2707.6,69
5.00E+05,8625,22011.5,2295.6,33474.9,7081,56
175000,6300,27801.2,5116.4,33657.7,1270.6,68
154000,6363,27560.7,5203,33636.9,1518.3,70
147000,5400,27070.9,5356.5,33604.9,2013.4,21
577500,9207,26340.9,5546,33564.2,2707.1,72
611700,11300,24496,4100.3,33509.4,4547,11
210000,7725,26871.7,5496.8,33689.3,2185.2,75
489000,5950,22747.9,2743,33603,6351.6,15
780000,9075,22422.6,2495,33623.8,6651.5,11
380000,9300,21829.3,2040.3,33681.2,7252.8,74
640000,11900,22734,2651.8,33732.5,6303.9,41
578000,9075,22409.7,2404.5,33759.6,6653.8,11
468800,12200,22163.2,2222.7,33781.2,6868.4,66
277000,9150,26656.8,5740,33873.2,2385.5,76
8.00E+05,18698,23658.6,3237.2,33862.2,5311.9,31
230000,6000,27412.2,5669.6,34088.5,1630.4,34
455000,9797,26326.2,5458.3,34002.8,2701.5,16
352100,9150,26005.2,5171.6,33993.1,3028.5,46
370000,9150,26636.9,5633.9,34221.2,2380.3,41
172000,6000,27465.1,5891.9,34348.6,1567.5,67
295000,6790,24854.9,4093.2,34181.3,4185.2,54
450000,9750,24100,3428.7,34271.8,4862.5,29
5.00E+05,9150,26081.9,5090,34331.5,2933.6,17
525000,9225,25934.8,4962.3,34325.4,3079.1,19
482000,9300,23929.5,3234.1,34329.6,5084.1,39
183900,6000,27747.4,6032.1,34620.5,1275.7,36
720000,9259,24961,4026.1,34507.8,4044.3,17
375000,9300,24457.1,3595,34512.6,4556.1,36
466500,9225,25322,4276,34659,3684.6,40
5.00E+05,9225,25176.8,4149.9,34655.6,3829.9,30
390000,9225,24739.3,3770.2,34653.3,4272,77
560000,8625,23733.4,2933.3,34662.8,5239.2,32
259000,6000,27558.7,6181.1,34860.8,1463.4,16
415000,8625,23841,3002.8,34708.2,5126.2,65
525000,11500,23990.1,3096.5,34753.6,4974.6,24
557500,9225,24663.1,3612.8,34844.1,4347.5,25
465000,9225,25701.3,4451.6,34998.9,3310.8,38
435000,9225,24729.1,3610.4,34990.8,4282.1,30
385000,7188,23339.2,2390.2,35061.8,5676.4,21
101000,7500,28787.4,6420.9,35460,242.3,68
475000,9150,26505.7,5066,35209.3,2509.9,22
5.00E+05,9150,25988.3,4614.2,35191.8,3039.1,17
407500,9225,25694.2,4358.2,35190.8,3326.7,21
210000,5750,23164.7,2216,35193,5809.7,38
450000,9300,24353.2,3190.9,35188.9,4660.7,30
166000,5750,23163.2,2188.5,35242.4,5813.3,50
250000,11000,22770.8,1829.2,35240.1,6212.9,46
425000,9150,26426.5,4932.9,35348.7,2598.7,26
455000,9609,26276.8,4810.3,35341.4,2752.9,34
435000,9194,25448.9,4077.2,35328.5,3571.8,26
512000,9225,25087.7,3762.9,35326.4,3941.2,26
292000,8625,23271.9,2205.6,35369.4,5699.7,69
322500,9507,26278.6,4710.3,35546,2743.6,50
396000,8750,26941.4,5283.9,35624.9,2038.5,16
345000,9225,25980.9,4449.4,35527.8,3050,64
425000,13275,21936.5,999.9,35493.5,7082.1,16
545000,9300,24571.3,3219.3,35523.7,4455.9,26
522000,9300,24422.5,3090.9,35525.7,4601.8,47
357000,8750,26941.3,5251.9,35692.6,2038.1,56
395000,9225,25980.8,4383.8,35671.8,3048.8,33
412000,9184,25443.8,3913.3,35663.6,3574.5,41
549000,9225,25297.2,3785.4,35662.1,3729.1,36
345000,10781,23430.2,2168,35672.4,5584.9,86
165000,6000,28874.6,6799.2,36122,165.1,41
250000,6000,28391.2,6374.1,36077.9,641.7,20
225000,6000,27648,5722.7,36016,1392.1,16
245200,9150,25721.1,4066,35857,3299.6,76
284000,9150,25721.1,4066,35857,3299.6,76
182500,6000,27474.6,5571.1,36003.3,1566.5,36
434000,9225,24603.6,3088.7,35856,4421.5,32
350000,9225,24454.6,2958.2,35858.1,4571.2,30
435000,9225,24454.6,2958.2,35858.1,4571.2,30
195000,6000,27415.7,5472.6,36093.2,1622.2,32
515000,12831,25608.9,3910.9,35994.4,3374.4,31
275000,5750,23809.2,2375.2,35983.1,5174.9,22
315000,6880,22783.3,1479.8,35982.8,6236.8,17
239000,6000,28636.9,6465.4,36348.8,396.5,26
183500,6000,28002.5,5909,36293.7,1038,41
249000,6000,27824.8,5753.9,36278.7,1218.3,16
235000,9840,28454.9,6228,36428.7,587.8,30
575000,9075,24752.7,3055.2,36192.1,4264.2,26
575000,9150,26163.9,4219.1,36333.8,2861.7,16
483000,9150,25876.3,3967.9,36326,3153.6,16
189000,6412,22455.1,1031.4,36341.4,6576.1,30
520000,9225,24754.3,2984.5,36324.8,4266.1,31
199000,6279,21797.4,461.9,36392.8,7235.4,40
295000,7500,28029.4,5770.3,36634.2,994.1,41
176000,5000,23698.7,2042.1,36418.2,5355.2,46
245000,7362,22785.4,1246.9,36467.1,6235.4,30
220000,6412,22315,838.1,36496,6713.9,46
2.00E+05,6346,21995.2,557,36521.8,7040.8,36
289000,5520,23444.3,1781.6,36524.4,5595.3,16
449900,7500,27283.5,5057.9,36689.9,1748.9,16
250000,6440,23018.9,1404.1,36544.6,6017.4,30
260500,13284,21604.4,185.5,36645.5,7371.4,40
290000,7500,27055.5,4787.1,36830.9,1974.2,54
181000,6525,22489.7,829.6,36805.4,6548,46
417000,10736,22106.7,497.5,36829.8,6880.5,16
205000,8178,28738.7,6186.8,37147.1,289.9,29
409000,12600,22525.6,754.4,36938.9,6503.9,21
5.00E+05,11534,22245.2,333.3,37522.1,6758.6,20
273000,6840,23680.5,1485.2,37553.6,5341.3,24
380000,8550,23297.7,1152.4,37569.3,5706.6,23
310000,10875,23076.1,869.3,37741.1,5915.9,30
510000,21750,22471.7,338.9,37773.2,6432.8,34
150000,6800,27986.7,4956.6,38410.3,957.3,46
120000,6800,27937.9,4913.3,38406.9,1004.5,66
131000,9417,26512.6,3644.7,38340.6,2414.1,65
270000,10650,26293.5,3450.1,38334,2619.4,46
2.00E+05,9375,23513.8,1024.9,38258.6,5403.5,46
340000,8250,23312.3,848.1,38268.3,5614.6,38
310000,8375,23057.5,624.4,38281.6,5869.2,27
93000,6850,25186.8,2460.1,38317.8,3753.4,78
185000,6850,24994.4,2286.7,38317.7,3944.8,39
152000,7684,26864.7,3878.8,38618,1986.5,66
265000,8375,22963.1,457.7,38471.1,5946,38
263000,8375,22771,288.8,38483.1,6145.9,38
329000,6850,25820.8,2896.5,38662.3,3069.6,16
115000,8824,28005.5,4750.6,38987.6,813.8,66
160000,6650,26016.1,2986.7,38864,2866.4,66
146000,6000,28603.1,5232,39134.2,260,57
155000,8385,27207.7,3997.1,39022.6,1653.3,66
364000,5947,21500.8,1592.1,28719.1,7717.9,21
385000,5940,20542.2,1889.6,28854.5,8671.8,62
410000,8666,17953.4,268.6,29458.3,11234.9,66
250000,5686,21153.5,2043.8,29049,8073.1,67
262000,5686,21153.5,2043.8,29049,8073.1,67
920000,17593,18892.4,249.2,29592.8,10269.6,22
710000,10788,19095.8,441,29831.9,10070.7,11
410000,8625,19265.2,600.3,29938.3,9970.3,64
424000,9975,19560.5,881.5,29995.5,9673.7,75
1200000,11700,18127.2,0,30253.4,11078.4,64
595000,11390,19108.6,431.6,30086.3,10116.3,62
1040000,12307,18739.4,64.1,30305.5,10480.5,10
255000,7234,20365.5,1696.5,30194.8,8896.9,62
289000,7234,20365.5,1696.5,30194.8,8896.9,62
395000,10500,20221,1584,30395.8,9012.4,66
480000,14000,20121.2,1487.2,30408.2,9087.2,62
777200,10938,18870.8,392.1,30624.1,10348.9,57
775000,12500,18303.6,336.3,30743.7,10903.5,57
1100000,10000,17864.4,347.7,30850.1,11363.9,3
515000,9440,18681.5,457.1,30787,10544.7,41
410000,9675,21232.5,2641,30580.6,8002.7,67
465000,11284,20248.8,1710.3,30715.2,8986.3,61
575000,9375,17985.6,646.3,31114.8,11250.2,36
4.00E+05,7000,19319.7,944.1,30892.1,9942.7,39
460000,9375,17540.5,346.8,31353,11701.1,65
687000,9225,19574,1287.2,31065.5,9625.5,33
882000,16900,20516.2,2119.8,30953.3,8623.8,37
530000,13123,20235.5,2095.5,31374.6,8897.1,37
735000,15897,21018.4,2708,31291.5,8127.5,50
1250000,23870,19344.9,1450.6,31474.4,9881,41
865000,16442,19590.9,1636.3,31498,9614.1,42
1160000,7650,17303.7,187.6,32050.4,11931.6,10
517500,11293,19555,1819.3,31742.6,9694.5,60
732500,11133,18998.9,1782.3,31992.7,10228.5,31
650000,11500,19861.2,2300.5,32051.3,9348.4,36
570000,12823,17980.9,956.1,32418.2,11220.7,62
520000,11362,20705.5,2626.4,32040.3,8446.8,63
929000,15197,21202,2813.8,31992.6,7957.9,18
639000,11300,19624.6,2146.2,32404.4,9557.7,77
616000,8475,18599.9,1614.1,32608.8,10615.2,51
690000,9040,18496.5,1520.7,32749.7,10695.1,51
409900,7650,19870.4,1920.3,32669.6,9309.2,76
990000,15450,19409.7,1816.4,32739,9697,40
715000,9457,18115.1,1152.2,33000.5,11035.8,31
625000,10200,19598.3,1740.5,32827.2,9549.1,64
675000,9996,19331.3,1495.2,33059.4,9819.3,15
699000,8925,19256.4,1485.8,33074.9,9903.3,16
785000,8925,18215.5,1271.8,33271.8,10942.6,16
575000,8850,20076.1,1552.9,33063.1,9074.9,63
1300000,10600,17153.2,236.6,33816.3,11973.8,16
1450000,17550,17947.7,1035.2,33656.7,11116.5,21
1150000,9720,16413.5,182.2,34850.6,12652.8,16
1125000,11524,15149.6,170.1,35195.9,13900.7,36
455000,12128,15016.1,120.7,35222.8,13992,55
930000,8925,16364.9,0,35131,12682.4,36
1050000,8925,15245.9,0,35437.2,13807.4,36
1010500,14100,21398.7,981.9,34937.7,7534,26
435000,9750,17818.2,416.9,35373.1,11144.6,55
532500,9750,18466.1,448.7,35319.9,10496.1,19
485000,10400,18611.5,344.7,35307,10345.7,26
469000,9750,18274.4,799.1,35684,10675.5,39
399000,9000,19623.8,574.8,35899.8,9362.8,30
210000,13725,18691,1114.8,36125.8,10196.1,68
305000,10275,19490.3,808.6,36088.8,9538.1,66
367500,10275,19263.3,976.5,36125.1,9759.5,34
360000,10275,19426.5,984.1,36349.4,9539,46
240000,10868,18418,1543.1,36551.4,10560.2,46
670000,15000,20438,297,36369.5,8462.5,6
240000,8000,17412.8,1862.5,36876.5,11648.4,58
425000,12750,20284.2,488.2,36505.6,8608.4,38
250000,7128,18217.8,1779.3,36756.8,10817,24
305000,7128,18217.8,1779.3,36756.8,10817,24
455000,9600,20101.3,677,36553.2,8885,26
330000,6250,15272.1,948,37416,13783.8,19
262000,7128,18151,1903.4,36875.2,10880.5,18
350000,7128,18151,1903.4,36875.2,10880.5,18
205000,6250,15184.2,861.5,37440.6,13873.4,64
382000,7128,17750,2014.5,36954.3,11278.2,19
547000,11550,19843.2,969.8,36677.6,9188.5,26
482000,11278,19431.2,1285.3,36794.7,9540.3,38
335000,6900,15309.9,1005.4,37521.7,13734.4,30
6.00E+05,20500,21118,29.2,36791.5,7804,56
460000,9375,20103.3,990.7,37076.1,8887.9,30
198500,6500,17627.5,2459,37420.3,11438.5,19
285000,10125,18977.9,1890.8,37255.5,10000.4,68
385000,8400,16311.2,1953,37712.2,12697.5,0
217000,6500,17188.5,2594.1,37640.1,11877.7,56
420000,8925,19622,1520.3,37382.6,9360.2,19
542500,11926,19091.7,2050.1,37661.7,9855.4,41
225000,8200,17458.5,2922.2,38072.8,11535.4,59
430000,11550,21352.7,320.8,37786.3,7573.7,30
290000,43560,16950.5,2417.2,38271.7,11991.5,67
177800,7500,16333,1797.8,38658.8,12637.2,27
249900,7500,16333,1797.8,38658.8,12637.2,27
1650000,9375,12932.8,15.3,39480.9,15992.9,41
283000,8176,16560.9,2030.9,38691.9,12406.1,30
399000,11400,18529.1,2924.3,38429.4,10423.5,46
370000,10850,20237.6,1465.5,38315.1,8630.5,64
260000,10200,17062.9,2546.4,38731.6,11890.9,32
405000,9375,19351.4,2446.2,38784.2,9551.2,30
315000,9000,16661.2,2241,39204.6,12226.8,23
250000,10500,17913.3,3481.4,39014.6,10986.2,65
371000,10800,20740.6,1348.9,38786.9,8149.2,37
290000,11680,19913.3,2062.8,38889,8972.1,76
190000,5000,15944.1,1625.4,39508.2,12979.1,40
580000,15500,22238,16.3,38774.6,6524.6,49
450000,8970,20656.2,1474.9,38936.9,8222.1,27
342000,11325,18888.2,2922.8,39127.2,9924.5,65
842500,9906,13442.2,542,40138.5,15397.3,47
617500,15500,22278.9,17.2,38857.1,6477.7,69
207000,8640,15672.8,1456,39677.2,13233.3,46
1700000,9375,12530.2,20.3,40559.3,16296.4,26
460000,8625,20638.8,1583.6,39162.3,8221.8,26
1634000,9375,12319.1,0,40658.3,16508,25
735900,15365,22066.4,309.6,39118.2,6703.3,11
574000,10125,18552.3,3385.1,39431.6,10312.4,19
4.00E+05,10125,18477.7,3449.7,39444.6,10388.8,75
1600000,9375,12679.7,19.5,40668.2,16139.7,40
435000,9771,21942.3,521.8,39328.6,6849.9,16
1900000,8400,12630.2,0,40873.7,16196.2,41
330000,3938,19747.4,2539.9,39596,9131.2,16
630000,15200,21484.4,964.4,39592.6,7227.1,1
325000,10200,18538.9,3628.4,39897.1,10298.8,69
379000,10350,17496.1,3486.5,40086.9,11284.8,69
840000,8400,12301.3,0,41208.6,16512.8,31
378000,9975,18003.8,3970.3,40060.6,10774.6,16
2600000,9375,11464.6,5,41513.4,17331.1,0
389000,11625,22049.6,677,39785.4,6776.8,21
390000,10200,18606.4,3657,40076.2,10225.1,69
2650000,9375,11512.4,6.5,41553.3,17281,0
299000,10200,18225.6,4054.1,40281.2,10597.6,41
1265000,9375,11648.9,10.6,41656.3,17128,55
670000,8250,10708.2,474.4,42260.3,18118.1,46
425000,8250,10560.2,345.5,42313,18270.1,46
945000,8250,11505.2,16.8,42154.9,17262,41
350000,6250,22214.3,2018.9,21109.9,6193.3,6
375000,6500,21832.9,1643,21158.2,6573.8,80
225000,5550,21775.1,1682.3,21634.2,6655.8,92
8.00E+05,5400,21055.4,1024.1,22120.3,7402.6,8
6.00E+05,5400,20756.8,724.7,22177.3,7703.2,21
257500,15500,21100.6,1067.7,22586,7336.3,81
640000,7750,20743.5,720.2,22655.1,7739.8,21
425000,7500,21112.1,1134.1,22819.9,7379.6,36
658000,5400,20680.2,825.6,23043.4,7808,21
583800,8100,20862.5,1036.7,23121.5,7593.3,66
497500,5400,20102.2,594.3,23266.9,8384.7,21
365000,6250,21162.7,1335.3,23170.2,7338.3,87
430000,6250,20109.3,686.4,23359.9,8389.6,77
455000,6250,19909.5,662.6,23401.3,8592.9,69
685000,9000,20754.5,1135.7,23421.4,7716.7,51
7.00E+05,7500,19472.6,524.5,23680.8,9007.5,46
550000,7500,19328,433.5,23715.8,9159.2,61
475000,7500,19251.7,385.6,23733.1,9232.9,36
6.00E+05,7500,20995,1370.3,23486.9,7493.3,66
705000,7500,20242.9,995.8,23621.5,8254.5,66
510000,7500,19856.8,839.4,23698.8,8636,56
675000,10875,21921.4,1851.9,23397.9,6564.2,31
465000,7500,20661.6,1269.6,23676.8,7839.6,66
375000,7500,19403.1,654.8,23934.6,9102.6,61
438000,7500,19327.8,607.4,23951.4,9175.8,21
710000,7500,18956.1,373.5,24041.1,9550,61
690000,9075,20700.5,1372.6,23770.6,7808.4,16
750000,9000,20628,1339.5,23783.3,7881.1,56
615000,7080,19301,659.3,24055.8,9225.8,21
485000,7020,19123,531.9,24097.5,9404.4,76
455000,7300,22376.9,1557.1,23690.8,6160.8,16
550000,5900,20938.4,1606,23901.3,7605.6,51
660000,8850,20487.9,1243.1,24092.1,8042.6,46
332500,7250,21797.1,1320.6,23949.6,6756,71
520000,10620,19201.7,564.7,24361,9319.5,61
680000,8850,21112.3,1311.5,24158,7433.6,21
378000,7250,22358.6,1219,24034.2,6210,21
760000,7080,19460.4,589.1,24474.2,9097.9,54
585000,9775,18788.4,197.6,24612.4,9686.6,56
725000,7375,20327.6,914.6,24410.8,8234.8,18
475000,5900,20175.5,815.9,24443,8397.1,36
7.00E+05,5900,20124.5,784.4,24453.3,8447.8,36
725000,7629,20018.3,735.5,24474.5,8551,37
571000,7080,19761.2,609.2,24523.2,8799.6,35
440000,7250,22463.9,1068.4,24222,6116.9,36
395000,7250,21914.7,972.9,24276.6,6664.4,36
599000,8850,21120.3,1026.8,24439.2,7440.2,36
335000,7400,22072.8,827.5,24404.2,6518,80
490000,5900,20649,955.8,24638.1,7943.5,77
485000,5900,20090.3,537.3,24744,8502.6,21
840000,21400,18167.1,197,25058.5,10321.3,57
564000,7080,19663.2,307.8,24823.3,8921.1,75
415000,8750,21012,732.5,24745.6,7578.4,66
668500,8750,21012,732.5,24745.6,7578.4,66
550000,6250,20198.1,417.6,25020.1,8428,56
763500,13052,20471.1,512.1,25136.4,8128.7,45
255000,6250,22502.8,364.8,25014.6,6184.5,36
415000,6250,22159.4,214.7,25048.4,6528,17
370000,6500,22310.5,286.5,25088.4,6339.2,66
635000,6250,20375.8,374.6,25292.7,8303.5,27
1100000,13711,19600.1,0,25424.5,8977.4,44
692000,7800,20317.2,181.5,25536.4,8331.2,27
1200000,12245,20389.5,2.3,25616.5,8331.6,29
320000,6820,19249.9,670.4,26560.3,9619.4,20
295000,5720,21166.1,627.1,26394.1,7776.4,78
362500,6240,19038.7,901.7,26784.9,9870.1,61
428500,5720,21167.2,727.5,26496.5,7799.9,26
390000,5720,20163.5,624.1,26657.3,8781.7,30
296900,6240,19471.7,826.2,26791.2,9452.2,64
380000,5668,18314.2,442.9,27039,10579.6,39
408000,6780,19145.3,920.6,27010.5,9815.4,51
352000,6215,21171.1,987,26759,7869.2,50
340000,5610,21233.8,1162.3,26916.5,7862,41
525000,8400,18993,645.1,27308.4,9981.7,32
398000,6120,20575.3,1166.3,27113.2,8518.8,81
340000,6120,20002.1,1173.9,27206,9068.5,81
885000,7605,17921.1,0,27599.9,11072.7,25
560000,5610,21296.7,1331.9,27162.4,7870.4,36
650000,7996,19281.6,514.1,27429.7,9795.2,14
270000,5610,20243.8,1297.9,27319.1,8889.4,68
420000,5555,18512.6,326.1,27723.2,10578.8,21
395000,10080,19120,280.6,27609.6,9990.7,62
680000,16080,19092.5,115.8,27808.2,10058.4,56
5.00E+05,13467,19024.5,50.5,27826.5,10137.7,63
435000,8850,20067.9,1080.7,27818.6,9064.6,61
457500,8971,20120.7,1133.3,27888.1,9027.6,46
442000,5000,18485.4,325,28514,10727,29
1100000,8835,18024.4,183.7,28626.3,11139.9,7
660000,8099,19271,467.7,28380.6,9921.3,6
460000,6975,17949.5,158.1,28653.2,11237.5,56
360000,6050,20414.4,1505.4,28280.7,8791.5,88
410000,3920,18637.4,273,28623.6,10585.3,12
480000,4900,18589.4,268.8,28632.3,10623.6,12
560000,8641,19137.7,530.2,28532.4,9973.8,32
615000,9000,18405.1,161.6,28759.9,10761.7,25
615000,10000,17593.3,139,28975.1,11565,59
1055000,11104,18528.3,8.6,28880.8,10628.9,51
345000,6600,19118.8,501.5,28842.4,10034.6,18
421000,6600,19118.8,501.5,28842.4,10034.6,18
935000,10300,17654.7,18.7,29283.4,11510.3,62
205000,7200,25871.9,5094.8,21773.2,2561.4,5
130000,5400,28247.6,5968,22249.1,129.7,89
165000,4050,26205.1,5157.6,22074.8,2255.8,5
180000,4897,25444.1,4536.8,22126.7,3007.7,75
170000,9120,28149.1,5458.9,22640.4,297.4,69
95000,12500,27399.8,5287.2,22544.3,1000,67
105000,6250,27105.6,5234.9,22554.9,1297.5,77
78000,6250,27438.9,4951.4,22933.6,983.1,70
134800,4905,27146.6,4794.4,23003.2,1299.9,90
150000,5250,27134.6,3347,24386.5,1477.7,77
132900,4400,25650.8,3229.3,24312.3,2944.1,79
1.00E+05,5300,23574.1,1340.7,24650.7,5070.6,91
120000,6225,26390.3,2745.6,24907.4,2270,76
103000,4075,23643.4,1176.3,25068.3,5043.7,17
140000,4350,25063.8,1307.5,26315.6,4031.4,91
125000,3188,24741.9,969.9,26709.8,4379.7,92
365000,6300,23491.6,596,27022.1,5598.7,27
135000,3400,24754.1,640.2,27039.9,4388.8,71
250000,7616,23195.8,312.6,27050.2,5918.6,63
185000,5960,23939.5,496.6,27186.2,5212.4,79
